ID_TRAM,UTM_IX,UTM_FX,UTM_IY,UTM_FY,LATITUD_I,LONGITUD_I,LATITUD_F,LONGITUD_F,ID_TARIFA,ID_HORARIO,ID_TARIFA1,ID_HORARIO1,TIPUS_TRAM,ADREÇA,COLOR_RGB,PLACES
5409," 427174.905"," 427167.802"," 4580401.287"," 4580397.818","41.371829640854","2.12917087511","41.371797755161","2.129086369864",56,13,52,13,"VM","PAVIA, 74, C","00FF00",13
5409," 427222.458"," 427188.245"," 4580429.573"," 4580410.003","41.372088695388","2.129736013475","41.37190934701","2.12932931863",56,13,52,13,"VM","PAVIA, 74, C","00FF00",13
5410," 427023.385"," 427034.040"," 4580456.614"," 4580461.818","41.372314211953","2.127352676671","41.372362046921","2.127479440183",56,13,52,13,"VM","BACARDI, 16, C","00FF00",4
5410," 427040.260"," 427052.253"," 4580465.296"," 4580471.814","41.37239393481","2.127553387224","41.372453725159","2.127695989936",56,13,52,13,"VM","BACARDI, 16, C","00FF00",4
5411," 427087.194"," 427103.303"," 4580474.584"," 4580448.358","41.372481838629","2.12811340771","41.372247097275","2.128309158297",56,13,52,13,"VM","CARRERAS I CANDI, 76, C","00FF00",4
5412," 427122.039"," 427138.115"," 4580419.457"," 4580389.696","41.37198850144","2.128536636904","41.371721918889","2.128732414709",56,13,52,13,"VM","CARRERAS I CANDI, 86, C","00FF00",5
5413," 427089.231"," 427070.136"," 4580336.893"," 4580350.993","41.371241930305","2.128154318466","41.371367189967","2.127924329074",56,13,52,13,"VM","BLANCA, 123, RIER","00FF00",2
5418," 427169.758"," 427150.180"," 4580560.883"," 4580594.212","41.373266552221","2.12909016868","41.373564952959","2.128852088634",56,13,52,13,"VM","SUGRANYES, 55-52, C","00FF00",10
5419," 427232.019"," 427236.356"," 4580650.023"," 4580641.143","41.374075009332","2.129823865561","41.373995425068","2.129876785317",56,13,52,13,"VM","BEGUR, 34, C","00FF00",2
5419," 427240.272"," 427247.665"," 4580634.478"," 4580621.592","41.373935751778","2.12992440558","41.373820364272","2.130014343814",56,13,52,13,"VM","BEGUR, 34, C","00FF00",2
5419," 427249.830"," 427255.480"," 4580616.710"," 4580606.493","41.373776590973","2.130040814677","41.373685083782","2.130109592734",56,13,52,13,"VM","BEGUR, 34, C","00FF00",2
5420," 427020.955"," 427079.617"," 4580623.256"," 4580658.068","41.373814826565","2.127303566149","41.374133672216","2.128000750399",56,13,52,13,"VM","ESCULTOR CANET, 1-11, C","00FF00",14
5424," 427094.601"," 427148.811"," 4580510.756"," 4580542.073","41.372808287082","2.128197615718","41.373095247188","2.128841985504",56,13,52,13,"VM","BACARDI, 31, C","00FF00",15
5425," 427058.024"," 427070.664"," 4580522.144"," 4580503.023","41.372907537459","2.127758932644","41.372736472522","2.127912356074",56,13,52,13,"VM","CARRERAS I CANDI, 68, C","00FF00",3
5426," 427046.644"," 427037.773"," 4580486.451"," 4580482.998","41.372585042663","2.12762716823","41.372553139677","2.127521522811",56,13,52,13,"VM","BACARDI, 15, C","00FF00",5
5426," 427062.635"," 427052.418"," 4580495.142"," 4580489.491","41.372664766002","2.127817309828","41.37261294526","2.12769583595",56,13,52,13,"VM","BACARDI, 15, C","00FF00",5
5427," 426983.497"," 426974.609"," 4580444.609"," 4580439.388","41.372202473416","2.126877226797","41.372154644994","2.126771592053",56,13,52,13,"VM","BACARDI, 9, C","00FF00",10
5427," 427000.380"," 426989.271"," 4580454.176"," 4580447.650","41.372290168435","2.127077925513","41.372230385462","2.126945893669",56,13,52,13,"VM","BACARDI, 9, C","00FF00",10
5427," 427015.488"," 427006.162"," 4580462.875"," 4580458.100","41.372369884657","2.12725750757","41.372326033689","2.127146581911",56,13,52,13,"VM","BACARDI, 9, C","00FF00",10
5428," 426976.894"," 426986.964"," 4580495.054"," 4580484.796","41.372656199346","2.126792207107","41.372564725803","2.126913838536",56,13,52,13,"VM","BONSOMS, 7, C","00FF00",1
5429," 426859.446"," 426897.460"," 4580554.926"," 4580555.457","41.373184763045","2.125380785462","41.37319299886","2.125835217582",56,13,52,13,"VM","ESCULTOR CANET, 41, C","00FF00",12
5429," 426897.460"," 426915.640"," 4580555.457"," 4580561.917","41.37319299886","2.125835217582","41.373252830771","2.126051799386",56,13,52,13,"VM","ESCULTOR CANET, 41, C","00FF00",12
5430," 426946.756"," 426995.638"," 4580581.075"," 4580609.790","41.373428198988","2.126421515033","41.373691251247","2.127002494005",56,13,52,13,"VM","ESCULTOR CANET, 23, C","00FF00",11
5431," 427009.722"," 427018.413"," 4580603.472"," 4580587.480","41.373635626518","2.127171644563","41.3734923852","2.127277480075",56,13,52,13,"VM","CARRERAS I CANDI, 48, C","00FF00",1
5435," 426950.160"," 426945.814"," 4580566.900"," 4580574.896","41.373300843067","2.126463921331","41.373372463315","2.126410996928",56,13,52,13,"VM","BONSOMS, 16, C","00FF00",6
5435," 426959.296"," 426954.521"," 4580551.347"," 4580560.672","41.373161596568","2.126575025373","41.373245147364","2.126516811958",56,13,52,13,"VM","BONSOMS, 16, C","00FF00",6
5435," 426967.566"," 426962.345"," 4580537.569"," 4580546.457","41.373038257631","2.126675561245","41.373117832241","2.126612068331",56,13,52,13,"VM","BONSOMS, 16, C","00FF00",6
5435," 426975.835"," 426971.919"," 4580523.792"," 4580530.457","41.372914927517","2.126776084658","41.372974599493","2.126728462302",56,13,52,13,"VM","BONSOMS, 16, C","00FF00",6
5436," 426939.860"," 426961.182"," 4580552.411"," 4580516.414","41.373169415334","2.126342519998","41.372847149206","2.126601782546",56,13,52,13,"VM","BONSOMS, 19, C","00FF00",7
5440," 427255.316"," 427247.145"," 4580731.569"," 4580755.953","41.374811546858","2.130092624674","41.375030419032","2.129992003344",56,13,52,13,"VM","FELIU CASANOVA, 11, C","00FF00",5
5440," 427264.767"," 427257.034"," 4580702.312"," 4580726.250","41.374548902328","2.130209133992","41.374763797378","2.130113803855",56,13,52,13,"VM","FELIU CASANOVA, 11, C","00FF00",5
5443," 427089.659"," 427046.586"," 4580692.447"," 4580765.771","41.374444211007","2.128116680204","41.375100688853","2.127592865083",56,13,52,13,"VM","SUGRANYES, 13-16, C","00FF00",11
5444," 427131.419"," 427118.813"," 4580620.462"," 4580643.119","41.373799671223","2.128624625377","41.374002586582","2.128471182702",56,13,52,13,"VM","SUGRANYES, 43-44, C","00FF00",6
5447," 427018.393"," 427038.829"," 4580633.003"," 4580644.304","41.373902379067","2.127271761237","41.374006012513","2.127514737293",56,13,52,13,"VM","ESCULTOR CANET, 16, C","00FF00",10
5447," 427042.843"," 427047.716"," 4580648.244"," 4580649.525","41.374041861358","2.127562255267","41.374053840181","2.127620363609",56,13,52,13,"VM","ESCULTOR CANET, 16, C","00FF00",10
5447," 427051.722"," 427057.942"," 4580652.581"," 4580656.059","41.374081726653","2.12766789239","41.374113614432","2.127741841458",56,13,52,13,"VM","ESCULTOR CANET, 16, C","00FF00",10
5447," 427062.832"," 427078.840"," 4580659.108"," 4580669.566","41.374141517918","2.127799940459","41.374237156744","2.1279900775",56,13,52,13,"VM","ESCULTOR CANET, 16, C","00FF00",10
5448," 426906.591"," 426899.570"," 4580634.483"," 4580639.852","41.373905563017","2.125934860963","41.373953280407","2.125850269477",56,13,52,13,"VM","BONSOMS, 30, C","00FF00",2
5449," 426969.946"," 426924.170"," 4580651.131"," 4580623.713","41.374061251593","2.126690337803","41.373810160981","2.126146336275",56,13,52,13,"VM","PUIG I VALLS, 3, C","00FF00",10
5450," 426919.635"," 426930.077"," 4580611.380"," 4580593.604","41.373698674054","2.126093601766","41.373539525409","2.126220589847",56,13,52,13,"VM","BONSOMS, 24, C","00FF00",5
5452," 426985.409"," 426988.871"," 4580650.545"," 4580642.558","41.374057376778","2.126875286848","41.373985757193","2.126917640975",56,13,52,13,"VM","CARRERAS I CANDI, 44, C","00FF00",1
5452," 426992.349"," 426996.265"," 4580636.338"," 4580629.672","41.373930053246","2.12695997353","41.373870372182","2.127007596509",56,13,52,13,"VM","CARRERAS I CANDI, 44, C","00FF00",1
5453," 426952.447"," 426958.429"," 4580709.923"," 4580695.876","41.37458916427","2.126474032998","41.374463195134","2.126547247795",56,13,52,13,"VM","CARRERAS I CANDI, 24, C","00FF00",4
5453," 426960.601"," 426971.043"," 4580691.878"," 4580674.103","41.374427384902","2.126573698433","41.374268244756","2.126700686681",56,13,52,13,"VM","CARRERAS I CANDI, 24, C","00FF00",4
5454," 426838.114"," 426852.255"," 4580637.329"," 4580637.197","41.37392497346","2.125115796197","41.373925069905","2.125284884095",56,13,52,13,"VM","BONSOMS, 33, C","00FF00",7
5454," 426865.959"," 426879.208"," 4580637.512"," 4580636.505","41.373929152227","2.12544869324","41.373921286602","2.125607221796",56,13,52,13,"VM","BONSOMS, 33, C","00FF00",7
5454," 426879.208"," 426889.782"," 4580636.505"," 4580632.871","41.373921286602","2.125607221796","41.373889518131","2.125734084385",56,13,52,13,"VM","BONSOMS, 33, C","00FF00",7
5455," 426908.550"," 426915.514"," 4580607.505"," 4580595.949","41.373662767929","2.125961535377","41.373559323057","2.126046190695",56,13,52,13,"VM","BONSOMS, 27, C","00FF00",5
5455," 426918.133"," 426924.238"," 4580592.389"," 4580583.494","41.373527498297","2.126077932806","41.373447941213","2.126151996782",56,13,52,13,"VM","BONSOMS, 27, C","00FF00",5
5456," 426833.169"," 426826.495"," 4580580.804"," 4580576.004","41.373415440797","2.12506349433","41.373371603663","2.124984278885",56,13,52,13,"VM","PUIG I VALLS, 34, C","00FF00",16
5456," 426871.380"," 426838.489"," 4580602.547"," 4580582.522","41.37361473821","2.125517724877","41.373431397274","2.125126893264",56,13,52,13,"VM","PUIG I VALLS, 34, C","00FF00",16
5456," 426894.937"," 426877.153"," 4580616.913"," 4580605.587","41.373746263232","2.1257976425","41.373642641972","2.125586380793",56,13,52,13,"VM","PUIG I VALLS, 34, C","00FF00",16
5457," 426846.287"," 426867.508"," 4580565.655"," 4580566.342","41.373280196166","2.125222161723","41.373288311954","2.125475797907",56,13,52,13,"VM","ESCULTOR CANET, 42, C","00FF00",15
5457," 426880.757"," 426899.764"," 4580565.335"," 4580565.600","41.373280446276","2.125634324903","41.373284559407","2.125861541362",56,13,52,13,"VM","ESCULTOR CANET, 42, C","00FF00",15
5457," 426899.764"," 426914.409"," 4580565.600"," 4580572.094","41.373284559407","2.125861541362","41.373344376507","2.126035854758",56,13,52,13,"VM","ESCULTOR CANET, 42, C","00FF00",15
5458," 427117.086"," 427128.609"," 4580933.061"," 4580936.490","41.376613746914","2.128415677701","41.376645673107","2.128553042062",56,13,52,13,"VM","MIQUEL ANGEL, 113, C","00FF00",15
5458," 427134.820"," 427161.409"," 4580939.084"," 4580946.792","41.376669597916","2.1286269931","41.376741425701","2.128943982794",56,13,52,13,"VM","MIQUEL ANGEL, 113, C","00FF00",15
5458," 427168.059"," 427193.764"," 4580948.940"," 4580956.657","41.376761373162","2.129023236658","41.376833200947","2.129329656447",56,13,52,13,"VM","MIQUEL ANGEL, 113, C","00FF00",15
5459," 427199.472"," 427205.000"," 4580952.626"," 4580929.151","41.376797412747","2.129398389383","41.37658648891","2.129467304929",56,13,52,13,"VM","RODRIGUEZ, 7, C","00FF00",7
5459," 427208.412"," 427210.568"," 4580915.861"," 4580910.095","41.376467103235","2.129509696849","41.376415367666","2.129536167686",56,13,52,13,"VM","RODRIGUEZ, 7, C","00FF00",7
5460," 427224.699"," 427231.540"," 4580956.370"," 4580931.556","41.376833414116","2.129699571428","41.37661054932","2.129784345874",47,82,,82,"AZL","BRASIL, 17, RBLA","0000FF",5
5462," 426983.368"," 427031.763"," 4580954.191"," 4580978.050","41.376791930022","2.126814312925","41.377011201528","2.127390084805",56,13,52,13,"VM","ROGER, 40, C","00FF00",6
5463," 426981.469"," 426984.046"," 4580940.066"," 4580932.087","41.376664543238","2.126793308564","41.376592915492","2.126825081925",56,13,52,13,"VM","PORTBOU, 26, C","00FF00",5
5463," 426984.873"," 426986.575"," 4580925.892"," 4580918.805","41.376537196272","2.12683571623","41.376473522781","2.12685692",56,13,52,13,"VM","PORTBOU, 26, C","00FF00",5
5463," 426988.293"," 426990.433"," 4580913.485"," 4580905.952","41.376425764933","2.126878102218","41.376358114341","2.126904596615",56,13,52,13,"VM","PORTBOU, 26, C","00FF00",5
5466," 426754.586"," 426761.493"," 4580637.662"," 4580619.920","41.373920375605","2.124117082562","41.373761213759","2.124201806869",56,13,52,13,"VM","BLANCA, 49, RIER","00FF00",3
5467," 426790.309"," 426783.767"," 4580677.107"," 4580686.449","41.374278880566","2.1245394291","41.37436242265","2.124460083362",56,13,52,13,"VM","TORNS, 1, C","00FF00",4
5467," 426805.146"," 426798.157"," 4580656.639"," 4580665.543","41.374095888344","2.124719294534","41.37417544513","2.124634657714",56,13,52,13,"VM","TORNS, 1, C","00FF00",4
5467," 426810.309"," 426810.359"," 4580641.565"," 4580646.868","41.373960596362","2.124782844009","41.374008361503","2.124782801653",56,13,52,13,"VM","TORNS, 1, C","00FF00",4
5468," 426789.606"," 426814.901"," 4580696.560"," 4580660.084","41.374454016831","2.124528674854","41.374127802235","2.12483551126",56,13,52,13,"VM","TORNS, 6, C","00FF00",9
5469," 426804.049"," 426790.238"," 4580633.667"," 4580621.863","41.373888895058","2.12470895196","41.373781328174","2.124545250965",56,13,52,13,"VM","VENTURA PLAJA, 58, C","00FF00",5
5470," 426848.999"," 426885.495"," 4580667.281"," 4580694.785","41.374195720599","2.125242325101","41.37444674705","2.125675361885",56,13,52,13,"VM","VENTURA PLAJA, 52, C","00FF00",25
5470," 426890.840"," 426930.884"," 4580699.155"," 4580727.953","41.374486590274","2.125738741079","41.3747495912","2.12621404673",56,13,52,13,"VM","VENTURA PLAJA, 52, C","00FF00",25
5471," 427088.600"," 427053.536"," 4581006.691"," 4580990.664","41.377274303367","2.128066224456","41.377126781293","2.127648900707",56,13,52,13,"VM","ROGER, 44, C","00FF00",4
5472," 427103.699"," 427144.792"," 4581014.506"," 4581037.327","41.377346055707","2.128245820045","41.377555310529","2.12873441768",56,13,52,13,"VM","ROGER, 66, C","00FF00",16
5472," 427148.798"," 427161.453"," 4581040.383"," 4581046.675","41.377583196553","2.128781949468","41.377641009932","2.128932507173",56,13,52,13,"VM","ROGER, 66, C","00FF00",16
5473," 427215.857"," 427219.683"," 4581003.742"," 4580987.354","41.377259262921","2.129588162463","41.377112013011","2.129635876668",47,82,,82,"AZL","BRASIL, 29, RBLA","0000FF",3
5474," 427163.722"," 427111.419"," 4580957.820"," 4580941.511","41.376840956963","2.128970313567","41.376689337251","2.128346903327",56,13,52,13,"VM","MIQUEL ANGEL, 118, C","00FF00",9
5475," 427079.469"," 427074.396"," 4580927.665"," 4580952.462","41.376561741193","2.127966553274","41.376784611693","2.127902914178",56,13,52,13,"VM","JUAN DE SADA, 31, C","00FF00",15
5476," 427038.533"," 427047.820"," 4580969.368"," 4580922.434","41.37693362231","2.127472076799","41.376511760774","2.127588766933",56,13,52,13,"VM","FISAS, 15, C","00FF00",9
5477," 426751.713"," 426761.684"," 4580756.577"," 4580735.712","41.374991102182","2.124068365599","41.374804092461","2.124190102881",56,13,52,13,"VM","TORNS, 28, C","00FF00",10
5477," 426751.877"," 426753.035"," 4580774.253"," 4580756.122","41.375150313024","2.124068190818","41.374987124615","2.12408422686",56,13,52,13,"VM","TORNS, 28, C","00FF00",10
5477," 426761.684"," 426775.224"," 4580735.712"," 4580718.350","41.374804092461","2.124190102881","41.374648956497","2.124354088324",56,13,52,13,"VM","TORNS, 28, C","00FF00",10
5479," 426741.112"," 426741.186"," 4580804.849"," 4580812.803","41.375424890927","2.123935783244","41.375496534017","2.123935706855",56,13,52,13,"VM","TORNS, 31, C","00FF00",10
5479," 426741.602"," 426741.369"," 4580762.416"," 4580784.958","41.375042769886","2.123946769426","41.375245769394","2.123941259661",56,13,52,13,"VM","TORNS, 31, C","00FF00",10
5479," 426744.981"," 426741.602"," 4580745.590"," 4580762.416","41.37489153691","2.123989203053","41.375042769886","2.123946769426",56,13,52,13,"VM","TORNS, 31, C","00FF00",10
5479," 426752.797"," 426744.981"," 4580730.491"," 4580745.590","41.374756261662","2.124084477928","41.37489153691","2.123989203053",56,13,52,13,"VM","TORNS, 31, C","00FF00",10
5480," 426684.598"," 426688.155"," 4580763.387"," 4580813.296","41.375046324356","2.123265092057","41.375496145262","2.123301585473",56,13,52,13,"VM","MUNNE, 3, C","00FF00",10
5481," 426671.381"," 426672.479"," 4580767.930"," 4580790.901","41.375086036019","2.123106515455","41.375293020442","2.123116865147",56,13,52,13,"VM","MUNNE, 2, C","00FF00",5
5481," 426672.569"," 426672.626"," 4580800.624"," 4580806.811","41.375380597177","2.123116765199","41.375436324526","2.123116698377",56,13,52,13,"VM","MUNNE, 2, C","00FF00",5
5482," 426662.486"," 426647.104"," 4580761.825"," 4580771.249","41.375030241907","2.123000902145","41.375113715778","2.122815849348",56,13,52,13,"VM","BLANCA, 25, RIER","00FF00",6
5484," 427042.651"," 427048.187"," 4581103.466"," 4581080.874","41.378141727273","2.127505175067","41.377938758012","2.127574087592",56,13,52,13,"VM","JUAN DE SADA, 55, C","00FF00",6
5485," 427047.172"," 427036.516"," 4581066.741"," 4581061.536","41.377811379461","2.127563652255","41.377763535429","2.127436866331",56,13,52,13,"VM","VIOLANT HONGRIA RNA ARAGO, 23, C","00FF00",3
5486," 427026.372"," 427024.720"," 4581063.840"," 4581076.231","41.377783366256","2.127315298541","41.377894813952","2.127294054079",56,13,52,13,"VM","FISAS, 28, C","00FF00",3
5487," 426984.148"," 426960.623"," 4581038.157"," 4581027.326","41.377548226701","2.126813525428","41.377448544351","2.126533546231",56,13,52,13,"VM","VIOLANT HONGRIA RNA ARAGO, 3, C","00FF00",13
5487," 426999.239"," 426990.805"," 4581045.088"," 4581041.189","41.377612018661","2.126993131158","41.377576137865","2.126892756818",56,13,52,13,"VM","VIOLANT HONGRIA RNA ARAGO, 3, C","00FF00",13
5487," 427018.765"," 427005.904"," 4581053.746"," 4581049.004","41.377691766491","2.127225557936","41.377647892027","2.12707235191",56,13,52,13,"VM","VIOLANT HONGRIA RNA ARAGO, 3, C","00FF00",13
5488," 426944.878"," 426943.630"," 4581045.151"," 4581053.560","41.377607653097","2.126343138153","41.377683274059","2.126327202576",56,13,52,13,"VM","PORTBOU, 52, C","00FF00",4
5488," 426950.479"," 426946.613"," 4581029.630"," 4581041.599","41.377468374228","2.126411978772","41.377575820101","2.126364311324",56,13,52,13,"VM","PORTBOU, 52, C","00FF00",4
5489," 426959.047"," 426956.486"," 4581000.381"," 4581010.128","41.377205725648","2.126517948977","41.377293277946","2.126486153242",56,13,52,13,"VM","PORTBOU, 38, C","00FF00",6
5489," 426967.623"," 426961.625"," 4580972.016"," 4580992.402","41.376951039276","2.126623907467","41.377134098081","2.126549734869",56,13,52,13,"VM","PORTBOU, 38, C","00FF00",6
5490," 426985.291"," 426979.080"," 4580970.968"," 4580968.374","41.376943203778","2.1268352849","41.376919277821","2.12676133423",56,13,52,13,"VM","ROGER, 23, C","00FF00",5
5490," 427011.054"," 426991.082"," 4580984.872"," 4580975.776","41.377070764832","2.127141651576","41.376987031611","2.126903947156",56,13,52,13,"VM","ROGER, 23, C","00FF00",5
5490," 427024.807"," 427016.820"," 4580990.489"," 4580987.028","41.377122600624","2.127305416384","41.377090705416","2.127210334544",56,13,52,13,"VM","ROGER, 23, C","00FF00",5
5491," 427048.356"," 427060.788"," 4581003.971"," 4581010.043","41.377246159074","2.127585363332","41.377301972398","2.127733279287",56,13,52,13,"VM","ROGER, 37, C","00FF00",2
5492," 427034.592"," 427041.310"," 4581044.760"," 4581006.689","41.377612270704","2.127415880652","41.377269999555","2.127500788806",56,13,52,13,"VM","FISAS, 20, C","00FF00",8
5493," 427057.266"," 427059.389"," 4581059.134"," 4581049.833","41.37774378324","2.127685260308","41.377660207731","2.127711763906",56,13,52,13,"VM","JUAN DE SADA, 47, C","00FF00",8
5493," 427061.091"," 427064.446"," 4581042.746"," 4581023.268","41.377596534086","2.127732967208","41.377421412731","2.127775425974",56,13,52,13,"VM","JUAN DE SADA, 47, C","00FF00",8
5494," 426938.932"," 426943.187"," 4581023.550"," 4581005.832","41.377412567508","2.12627464633","41.377253379572","2.126327657846",56,13,52,13,"VM","PORTBOU, 33, C","00FF00",10
5494," 426945.765"," 426956.092"," 4580997.853"," 4580967.704","41.377181752061","2.12635944397","41.376911157465","2.126486554192",56,13,52,13,"VM","PORTBOU, 33, C","00FF00",10
5495," 426930.230"," 426916.023"," 4580943.194"," 4580936.255","41.376688064515","2.126180284267","41.376624279536","2.126011252523",56,13,52,13,"VM","ROGER, 9, C","00FF00",1
5496," 426881.378"," 426888.359"," 4580965.304"," 4580955.516","41.376882757598","2.125593510587","41.376795237842","2.125678160781",56,13,52,13,"VM","JAUME ROIG, 28, C","00FF00",8
5496," 426890.531"," 426899.255"," 4580951.518"," 4580939.062","41.376759427838","2.125704612859","41.37664803742","2.125810424925",56,13,52,13,"VM","JAUME ROIG, 28, C","00FF00",8
5498," 426565.826"," 426564.927"," 4581013.756"," 4580989.333","41.377290400678","2.121814684304","41.377070357224","2.12180689382",56,13,52,13,"VM","BLANCA, 9, RIER","00FF00",5
5499," 426603.669"," 426638.807"," 4580973.063"," 4580997.044","41.376927358553","2.122272090984","41.377146543056","2.122689323187",56,13,52,13,"VM","REGENT MENDIETA, 9, C","00FF00",6
5500," 426380.940"," 426432.580"," 4581117.885"," 4581158.065","41.378211327661","2.11959140153","41.378577923895","2.120203980452",56,13,52,13,"VM","GALLEGO, 5, C","00FF00",8
5501," 426485.291"," 426452.504"," 4581123.103"," 4581161.858","41.378267861992","2.120838485637","41.37861390602","2.120441751304",56,13,52,13,"VM","ARISTIDES MAILLOL, 3, C","00FF00",9
5505," 426373.078"," 426361.298"," 4581080.391"," 4581096.853","41.377872925594","2.119501950368","41.378020109729","2.119359098738",56,13,52,13,"VM","AURORA BERTRANA, 6, C","00FF00",18
5505," 426418.488"," 426377.010"," 4581020.746"," 4581075.493","41.377339897027","2.120052151428","41.377829172384","2.119549559626",56,13,52,13,"VM","AURORA BERTRANA, 6, C","00FF00",18
5509," 426339.829"," 426280.003"," 4581116.940"," 4581194.839","41.378199054773","2.119099955441","41.378895159284","2.118375146949",56,13,52,13,"VM","AURORA BERTRANA, 31, C","00FF00",14
5510," 426283.763"," 426237.842"," 4581100.003"," 4581152.139","41.378041381065","2.118431638749","41.3785067264","2.117876222329",56,13,52,13,"VM","PINTOR TAPIRO, 24, C","00FF00",28
5510," 426328.590"," 426291.198"," 4581048.983"," 4581091.537","41.377585983833","2.118973830865","41.377965814635","2.118521567648",56,13,52,13,"VM","PINTOR TAPIRO, 24, C","00FF00",28
5511," 426268.530"," 426244.807"," 4581196.714"," 4581187.335","41.378910995012","2.118237735731","41.378824350906","2.117955220015",56,13,52,13,"VM","CARDENAL REIG, 46, C","00FF00",5
5512," 426309.170"," 426264.984"," 4581051.814"," 4581100.398","41.377609702692","2.118741285583","41.378043218163","2.118207052349",56,13,52,13,"VM","PINTOR TAPIRO, 13-45, C","00FF00",27
5512," 426362.981"," 426316.167"," 4580992.534"," 4581043.794","41.377080733816","2.119391894536","41.377538112718","2.118825922235",56,13,52,13,"VM","PINTOR TAPIRO, 13-45, C","00FF00",27
5513," 426256.235"," 426229.124"," 4581110.203"," 4581141.392","41.378130723386","2.118101248718","41.37840913644","2.117773289418",56,13,52,13,"VM","PINTOR TAPIRO, 55, C","00FF00",9
5514," 426029.000"," 426022.936"," 4580912.548"," 4580925.863","41.376329726857","2.115408342718","41.376449088475","2.115334213282",56,13,52,13,"VM","POBLET, 4, C","00FF00",11
5514," 426029.547"," 426030.239"," 4580876.302"," 4580903.255","41.376003334461","2.11541930564","41.376246145109","2.115424290813",56,13,52,13,"VM","POBLET, 4, C","00FF00",11
5517," 426396.266"," 426388.782"," 4581197.737"," 4581200.900","41.378931901869","2.119764957007","41.37895970429","2.119675086297",56,13,52,13,"VM","ARISTIDES MAILLOL, 9, C","00FF00",5
5517," 426421.783"," 426401.545"," 4581185.125"," 4581195.036","41.378820647699","2.120071596102","41.378908058633","2.119828406252",56,13,52,13,"VM","ARISTIDES MAILLOL, 9, C","00FF00",5
5517," 426434.042"," 426427.912"," 4581172.636"," 4581178.881","41.378709288586","2.12021969314","41.378764972625","2.120145638645",56,13,52,13,"VM","ARISTIDES MAILLOL, 9, C","00FF00",5
5518," 426371.226"," 426418.414"," 4581118.859"," 4581155.545","41.378219211108","2.119475133695","41.378553932827","2.120034903646",56,13,52,13,"VM","GALLEGO, 6, C","00FF00",11
5521," 426060.536"," 426037.417"," 4581072.244"," 4581057.433","41.377770896201","2.115765926334","41.377635379344","2.11549130361",56,13,52,13,"VM","CARDENAL REIG, 26, C","00FF00",6
5523," 426024.553"," 426002.479"," 4580957.227"," 4581007.373","41.376731710954","2.115349719751","41.377181311894","2.115079667755",56,13,52,13,"VM","POBLET, 22, C","00FF00",9
5525," 425924.851"," 425932.442"," 4580976.715"," 4580985.042","41.376898055144","2.114155238147","41.37697374931","2.114244983755",56,13,52,13,"VM","CARDENAL REIG, 12, C","00FF00",2
5525," 425932.442"," 425943.369"," 4580985.042"," 4580994.787","41.37697374931","2.114244983755","41.377062521335","2.11437444386",56,13,52,13,"VM","CARDENAL REIG, 12, C","00FF00",2
5527," 427016.960"," 427023.990"," 4581280.975"," 4581276.490","41.379738102911","2.127176616239","41.379698347071","2.127261215523",56,13,52,13,"VM","COMANDANT BENITEZ, 8, C","00FF00",1
5528," 426939.091"," 426966.258"," 4581271.975"," 4581294.262","41.379649979814","2.126246604132","41.379853169981","2.126568760078",56,13,52,13,"VM","FELIPE DE PAZ, 1, C","00FF00",3
5530," 427042.975"," 427062.611"," 4581226.814"," 4581199.672","41.379252669943","2.127494202664","41.379010000019","2.127732259079",56,13,52,13,"VM","COMANDANT BENITEZ, 3, C","00FF00",6
5531," 426824.123"," 426854.395"," 4581170.508"," 4581194.092","41.378725688451","2.124884158215","41.378940845822","2.125243275531",56,13,52,13,"VM","FELIPE DE PAZ, 25, C","00FF00",4
5534," 426775.596"," 426801.408"," 4581132.508"," 4581151.714","41.378379033926","2.124308509884","41.378554357699","2.12461482382",56,13,52,13,"VM","FELIPE DE PAZ, 35, C","00FF00",6
5535," 426817.195"," 426852.461"," 4581138.309"," 4581080.968","41.378435063697","2.124805207415","41.377921838062","2.125233801787",56,13,52,13,"VM","BENAVENT, 19, C","00FF00",13
5537," 426909.024"," 426930.863"," 4581270.486"," 4581290.172","41.379633838987","2.125887266413","41.379813120908","2.126146026534",56,13,52,13,"VM","FELIPE DE PAZ, 8, C","00FF00",9
5538," 426789.998"," 426803.926"," 4581207.949"," 4581184.838","41.379059790549","2.124471602377","41.378852912314","2.124640931601",56,13,52,13,"VM","BENAVENT, 40, C","00FF00",6
5539," 426778.941"," 426794.592"," 4581207.167"," 4581179.179","41.379051741611","2.124339487282","41.378801096461","2.12453000791",56,13,52,13,"VM","BENAVENT, 41, C","00FF00",6
5542," 426725.847"," 426742.328"," 4581105.568"," 4581071.826","41.37813187526","2.1237169194","41.377829484249","2.123918059249",56,13,52,13,"VM","ARIZALA, 49, C","00FF00",7
5544," 426680.311"," 426695.916"," 4581199.245"," 4581166.395","41.378971413227","2.123161118032","41.378676977129","2.123351680874",56,13,52,13,"VM","ARIZALA, 75, C","00FF00",3
5545," 426959.178"," 426942.242"," 4581585.536"," 4581617.957","41.382475836475","2.126448999751","41.382766292974","2.12624257532",56,13,52,13,"VM","MEJIA LEQUERICA, 8, C","00FF00",11
5545," 426986.944"," 426960.905"," 4581529.591"," 4581581.100","41.381974497528","2.126787757972","41.382436041182","2.126470185369",56,13,52,13,"VM","MEJIA LEQUERICA, 8, C","00FF00",11
